X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.1596833983168,39.7758200228335,104452,600,N,ILLINOIS,ST,W,600 N ILLINOIS ST,NILL000606,8287,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1607024895212,39.7656295230132,104453,100,W,MARYLAND,ST,S,100 W MARYLAND ST,,720,LOADING ZONE,2019/07/12 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1558628483116,39.7805278407636,104454,900,N,PENNSYLVANIA,ST,W,900 N PENNSYLVANIA ST,NP  000926,8646,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1598583988433,39.7661694040588,104455,0000,S,ILLINOIS,ST,E,0000 S ILLINOIS ST,SILL000019,7313,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1508302432649,39.7692393895698,104456,100,N,NEW JERSEY,ST,W,100 N NEW JERSEY ST,NNJ 000102,2720,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1607088041967,39.7728353386801,104457,100,W,VERMONT,ST,N,100 W VERMONT ST,WV  000114,3575,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1629170831069,39.7812761951415,104458,1000,N,SENATE,AVE,E,1000 N SENATE AVE,NS 1005,8222,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1433261360606,39.8697925886339,104459,800,,BROAD RIPPLE,AVE,N,800 BROAD RIPPLE AV,BR  000834,316,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1579130252034,39.7615212245546,104460,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000006,5502,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1530839611681,39.7670403044757,104461,200,E,WASHINGTON,ST,N,200 E WASHINGTON ST,EW  000228,5633,ADA,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1546596311267,39.7605478008896,104462,400,S,DELAWARE,ST,E,400 S DELAWARE ST,,5879,MULTI SPACE,2015/12/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1513293085864,39.7734924601757,104463,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000458,1729,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1583720676483,39.7624354697998,104464,300,S,MERIDIAN,ST,W,300 S MERIDIAN ST,SM  000312,5483,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1611466368984,39.769276789492,104465,100,W,WABASH,ST,S,100 W WABASH ST,WWB 000131,3315,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1594136916208,39.7784893811112,104466,800,N,ILLINOIS,ST,E,800 N ILLINOIS ST,NILL000809,8340,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1599797350713,39.7675778297483,104467,0000,N,ILLINOIS,ST,W,0000 N ILLINOIS ST,NILL000030,9593,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1563963124434,39.7755683998347,104468,0000,E,NORTH,ST,N,0000 E NORTH ST,EN  000010,2124,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1523636232919,39.7770451245531,104469,700,N,ALABAMA,ST,W,700 N ALABAMA ST,NA  000710,8784,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1629445741958,39.7863283951079,104470,1400,N,SENATE,ST,E,1400 N SENATE AVE,,9123,MULTI SPACE,2019/07/26 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1473396209065,39.7763068622694,104471,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000678,1886,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1649141774745,39.779445980068,104472,300,W,009TH,ST,N,300 W 009TH ST,,8573,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE SPACE
-86.1665177474303,39.7821487264654,104473,400,W,011TH,ST,S,400 W 011TH ST,E11TH000401,8605,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE
-86.1566330702063,39.7656691604874,104474,0000,E,MARYLAND,ST,N,0000 E MARYLAND ST,EMD 000024,5081,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1583650665731,39.7626668312597,104475,300,S,MERIDIAN,ST,W,300 S MERIDIAN ST,SM  000306,5480,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1612998971529,39.7855386190509,104476,1300,N,CAPITOL,AVE,W,1300 N CAPITOL AV,NC  001316,3840,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1499652967276,39.7683925434293,104477,400,E,MARKET,ST,N,400 E MARKET ST,,5907,MULTI SPACE,2016/10/19 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1665045645575,39.7701717961417,104478,400,W,OHIO,ST,N,400 W OHIO ST,,3117,MULTI SPACE,2012/08/23 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.157195093337,39.7671108204541,104479,0000,E,WASHINGTON,ST,N,0000 E WASHINGTON ST,EW  000026,9518,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1645931428196,39.7794250003446,104480,300,W,009TH,ST,N,300 W 009TH ST,,8567,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1615636213746,39.7895956634762,104481,1700,N,CAPITOL,AVE,W,1700 N CAPITOL AV,NC  001702,3762,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1557520636864,39.7792079843689,104482,900,N,PENNSYLVANIA,ST,E,900 N PENNSYLVANIA ST,NP  000903,2431,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.152105141888,39.7754410005572,104483,300,E,NORTH,ST,N,300 E NORTH ST,EN  000302,8990,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1487541871621,39.7760949367493,104484,600,N,EAST,ST,W,600 N EAST ST,,7761,MULTI SPACE,2020/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.160327278775,39.7728291973559,104485,100,W,VERMONT,ST,N,100 W VERMONT ST,WV  000110,3573,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.148679518632,39.7745247442091,104486,500,N,EAST,ST,E,500 N EAST ST,,2901,MULTI SPACE,2012/08/08 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1454849844012,39.8702791740715,104487,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,221,MULTI SPACE,2012/03/30 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1509566516664,39.767844756002,104488,000,N,NEW JERSEY,ST,W,000 N NEW JERSEY ST,NNJ 000101,3499,MULTI SPACE,2017/01/20 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1614414340614,39.7685504552034,104489,100,W,MARKET,ST,S,100 W MARKET ST,,718,LOADING ZONE,2019/07/12 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1599605696366,39.7681022880692,104490,0000,N,ILLINOIS,ST,W,0000 N ILLINOIS ST,NILL000016,9600,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1572871858202,39.7779176957306,104491,0000,E,ST CLAIR,ST,S,0000 E ST CLAIR ST,ESTC000003,2181,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1599737338934,39.7816531705344,104492,100,W,11th ,ST,N,100 W 11th St,,9021,MULTI SPACE,2019/10/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1506890177208,39.773006076771,104493,400,N,NEW JERSEY,ST,W,400 N NEW JERSEY ST,NNJ 000406,1461,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1519029168527,39.7728768303653,104494,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000413,1756,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1562926799481,39.7688310228382,104495,100,N,PENNSYLVANIA,ST,W,100  N PENNSYLVANIA ST,NP  000108,9673,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
